text;setting;entrance;exit;business;delivery;modifier;location;unknown
(услышав шаги);;;;1;;;;
(за эстрадой);;;;1;;;;
(Нине.);;;;;1;;;
(холодно);;;;;1;;;
Оба уходят за эстраду. Входят Полина Андреевна и Дорн.;;1;1;;;;;
(напевает);;;;1;;;;
(напевает);;;;1;;;;
(пожав плечами);;;;1;;;;
(хватает его за руку);;;;1;;;;
Входят Аркадина под руку с Сориным, Тригорин, Шамраев, Медведенко и Маша.;;1;;;;;;
(Садится.);;;;1;;;;
(вздохнув);;;;1;;;;
Треплев выходит из-за эстрады.;;1;;;;;;
(сыну);;;;;1;;;
(читает из «Гамлета»);;;;1;;;;
(из «Гамлета»);;;;;;;;1
За эстрадой играют в рожок.;1;;;;;;;
Пауза.;;;;1;;;;
(Стучит палочкой и говорит громко.);;;;1;;;;
Поднимается занавес. открывается вид на озеро. луна над горизонтом, отражение ее в воде. на большом камне сидит Нина Заречная, вся в белом.;1;1;;;;;;
Пауза.;;;;1;;;;
Показываются болотные огни.;1;;;;;;;
(тихо);;;;;1;;;
(умоляюще и с упреком);;;;;1;;;
Пауза.;;;;1;;;;
Пауза. на фоне озера показываются две красных точки.;1;;;1;;;;
(смеется);;;;1;;;;
(Дорну);;;;;1;;;
(вспылив, громко);;;;;1;;;
(Топнув ногой.);;;;;1;;;
Занавес опускается.;;;;;;;;1
(Хочет еще что-то сказать, но машет рукой и уходит влево.);;;;1;;;;
(Закуривает.);;;;1;;;;
(Живо, Тригорину.);;;;;1;;;
(Прислушивается.);;;;1;;;;
Пауза.;;;;1;;;;
(Тригорину);;;;;1;;;
(кивает на Дорна);;;;1;;;;
(Громко.);;;;;1;;;
(идет влево);;;;1;;;;
(Уходит.);;;1;;;;;
(выходя из-за эстрады.);;1;;;;;;
(Целуется с Аркадиной и Полиной Андреевной.);;;;1;;;;
(Вздохнув.);;;;1;;;;
(Сконфузившись.);;;;1;;;;
(усаживая ее возле);;;;1;;;;
(громко);;;;;1;;;
Занавес поднимается.;;;;;;;;1
(Тригорину);;;;;1;;;
Пауза.;;;;1;;;;
(смеясь);;;;1;;;;
(низким баском);;;;;1;;;
Пауза.;;;;1;;;;
(Целуются.);;;;1;;;;
(испуганно);;;;;1;;;
(ей, умоляюще);;;;;1;;;
(подумав, сквозь слезы);;;;1;1;;;
(Пожимает руку и бистро уходит.);;;1;1;;;;
(потирая озябшие руки);;;;1;;;;
(Берет его под руку.);;;;1;;;;
(подавая руку жене);;;;1;;;;
(Шамраеву.);;;;1;1;;;
(Идущему рядом Медведенку.);;;;;1;;;
Все уходят, кроме Дорна.;;;1;;;;;
(один);1;;;;;;;
(входит);;1;;;;;;
Треплев крепко жмет ему руку и обнимает порывисто.;;;;1;;;;
(нетерпелива);;;;1;;;;
(в отчаянии);;;;1;;;;
Маша входит.;;1;;;;;;
(Треплеву);;;;;1;;;
(сквозь слезы);;;;1;;;;
(Уходит.);;;1;;;;;
(вздохнув);;;;1;;;;
(Нюхает табак.);;;;1;;;;
(берет у нее табакерку и швыряет в кусты);;;;1;;;;
Пауза.;;;;1;;;;
(Волнуясь.);;;;1;;;;
(Кладет ему голову на грудь, тихо.);;;;1;1;;;
(Нежно.);;;;;1;;;
Площадка для крокета. В глубине направо дом с большою террасой, налево видно озеро, в котором, отражаясь, сверкает солнце. Цветники. Полдень. Жарко. Сбоку площадки, в тени старой липы, сидят на скамье Аркадина, Дорн и Маша. У Дорна на коленях раскрытая книга.;1;1;;;;;1;
(Маше);;;;;1;;;
Обе встают.;;;;1;;;;
(Садится.);;;;1;;;;
(напевает тихо);;;;1;;;;
(Подбоченясь, прохаживается по площадке.);;;;1;;;;
(Берет книгу.);;;;1;;;;
(Садится.);;;;1;;;;
(Берет книгу и ищет в ней глазами.);;;;1;;;;
(Читает.);;;;1;;;;
Идет Сорин, опираясь на трость, и рядом с ним Нина . Медведенко катит за ними пустое кресло.;;1;;1;;;;
(тоном, каким ласкают детей);;;;;1;;;
(Сестре.);;;;;1;;;
(садится рядом с Аркадиной и обнимает ее);;;;1;;;;
(садится в свое кресло);;;;1;;;;
(Целует Нину.);;;;1;;;;
(Хочет продолжать читать.);;;;1;;;;
(Читает несколько строк про себя.);;;;1;;;;
(Закрывает книгу.);;;;1;;;;
(Нине, робко.);;;;;1;;;
(пожав плечами);;;;1;;;;
(сдерживая восторг);;;;1;;;;
Слышно, как храпит Сорин.;1;;;;;;;
Пауза.;;;;1;;;;
(досадливо);;;;;1;;;
Пауза.;;;;1;;;;
(смеется);;;;1;;;;
(встает);;;;1;;;;
(Идет ленивою, вялою походкой.);;;;1;;;;
(Уходит.);;;1;;;;;
(восторженно);;;;;1;;;
(напевает);;;;1;;;;
Входит Шамраев, за ним Полина Андреевна.;;1;;;;;;
(Целует руку у Аркадиной, потом у Нины.);;;;1;;;;
(Аркадиной.);;;;;1;;;
(волнуясь);;;;1;;;;
(вспылив);;;;1;;;;
(вспылив);;;;1;;;;
(Уходит.);;;1;;;;;
Уходит влево, где предполагается купальня. через минуту видно, кик она проходит в дом. за нею идет Тригорин с удочками и с ведром.;;;1;;;;1;
(вспылив);;;;1;;;;
(Полине Андреевне);;;;;1;;;
(в отчаянии);;;;1;;;;
(Нине);;;;;1;;;
(Глядя по направлению, куда ушел Шамраев.);;;;1;;;;
(мешая ему встать);;;;1;;;;
Она и Медведенко катят кресло.;;;;1;;;;
Уходят. остаются только Дорн и Полина Андреевна.;;;1;;;;;
(Умоляюще.);;;;1;;;;
Пауза.;;;;1;;;;
Нина показывается около дома. она рвет цветы.;;1;;1;;;;
(Нине, которая подходит);;;;1;1;;;
(встает);;;;1;;;;
(подает ему цветы.);;;;1;;;;
(Идет к дому.);;;;1;;;;
(идя с ним);;;;1;;;;
(Около дома, глухим голосом.);;;;;;;1;
(Получив цветы, рвет их и бросает в сторону.);;;;1;;;;
Оба идут в дом.;;;1;;;;;
(одна);1;;;;;;;
(входит без шляпы, с ружьем и с убитою чайкой);;1;;;;;;
Треплев кладет у ее ног чайку.;;;;1;;;;
(Поднимает чайку и глядит на нее.);;;;1;;;;
(после паузя);;;;1;;;;
(Кладет чайку на скамью.);;;;1;;;;
(Топнув ногой.);;;;1;;;;
(Увидев Тригорина, который идет, читая книжку.);;1;;1;;;;
(Дразнит.);;;;1;;;;
(Уходит быстро.);;;;1;;;;
(записывая в книжку);;;;1;;;;
(Подумав.);;;;1;;;;
(Пожимая плечами.);;;;1;;;;
(Смотрит на часы.);;;;1;;;;
(Смеется.);;;;1;;;;
(Подумав немного.);;;;1;;;;
Оба улыбнулись.;;;;1;;;;
(Закрывает лицо руками.);;;;1;;;;
(из дому);;;;;;;1;
(Оглядывается на озеро.);;;;1;;;;
(Увидев чайку.);;;;1;;;;
(Записывает в книжку.);;;;1;;;;
(Пряча книжку.);;;;1;;;;
Пауза.;;;;1;;;;
В окно показывается Аркадина.;;1;;;;;1;
(Идет и оглядывается на Нину. у окна, Аркадиной.);;;;1;1;;;
Тригорин уходит в дом.;;;1;;;;;
(подходит к рампе. после некоторого раздумья);;;;1;;;1;
Занавес;;;;;;;;1
Столовая в доме Сорина. Направо и налево двери. Буфет. Шкап с лекарствами. Посреди комнаты стол. Чемодан и картонки. заметны приготовления к отъезду. Тригорин завтракает, Маша стоит у стола.;1;1;;;;;;
(Наливает по рюмке.);;;;1;;;;
(Чокается.);;;;1;;;;
Пьют.;;;;1;;;;
Пауза.;;;;1;;;;
Яков проходит слева направо с чемоданом. входит Нина и останавливается у окна.;;1;;;;;1;
(Крепко пожимает руку.);;;;1;;;;
(Уходит.);;;1;;;;;
(протягивая в сторону Тригорина руку, сжатую в кулак);;;;1;;;;
(вздохнув);;;;1;;;;
Пауза.;;;;1;;;;
(Целует медальон.);;;;1;;;;
(задумчиво);;;;1;;;;
Пауза.;;;;1;;;;
(Уходит влево.);;;;1;;;;
Одновременно входят справа Аркадина, Сорин во фраке со звездой, потом Яков, озабоченный укладкой.;;1;;;;;1;
(Тригорину.);;;;;1;;;
(Садится.);;;;1;;;;
(читает на медальоне);;;;1;;;;
(убирая со стола);;;;1;;;;
(про себя);;;;;1;;;
(Аркадиной.);;;;;1;;;
(Уходит.);;;;1;;;;
(Смеется.);;;;1;;;;
(после паузы);;;;1;;;;
Пауза.;;;;1;;;;
(В раздумье.);;;;1;;;;
(насвистывает, потом нерешительно);;;;1;1;;;
(Смеется.);;;;1;;;;
(Решительно.);;;;;1;;;
Сорин смеется.;;;;1;;;;
(насвистывает);;;;1;;;;
(сквозь слезы);;;;;1;;;
(Смеется.);;;;1;;;;
(Пошатывается.);;;;1;;;;
(Держится за стол.);;;;1;;;;
(испуганно);;;;;1;;;
(Стараясь поддержать его.);;;;1;;;;
(Кричит.);;;;;1;;;
Входят Треплев с повязкой на голове, Медведенко.;;1;;;;;;
(Улыбается и пьет воду.);;;;1;;;;
(матери);;;;;1;;;
(Дяде.);;;;;1;;;
(Идет, опираясь на трость.);;;;1;;;;
(ведет его под руку);;;;1;;;;
(смеется);;;;1;;;;
Он и Сорин уходят.;;;1;;;;;
Пауза.;;;;1;;;;
(достает из аптечного шкапа йодоформ и ящик с перевязочным материалом);;;;1;;;;
(Снимает у него с головы повязку.);;;;1;;;;
(Целует его в голову.);;;;1;;;;
(Целует ей руку.);;;;1;;;;
(Накладывает новую повязку.);;;;1;;;;
Пауза.;;;;1;;;;
(иронически);;;;;1;;;
(Гневно.);;;;;1;;;
(Срывает с головы повязку.);;;;1;;;;
Треплев садится и тихо плачет.;;;;1;;;;
(Пройдясь в волнении.);;;;1;;;;
(Плачет.);;;;1;;;;
(Целует его в лоб, в щеки, в голову.);;;;1;;;;
(обнимает ее.);;;;1;;;;
(Утирает ему слезы.);;;;1;;;;
(целует ей руки);;;;1;;;;
(нежно);;;;;1;;;
(Входит Тригорин.);;1;;;;;;
(Быстро убирает в шкап лекарства.);;;;1;;;;
(ищет в книжке);;;;1;;;;
(Читает.);;;;1;;;;
Треплев подбирает с полу повязку и уходит.;;;;1;;;;
(поглядев на часы);;;;1;;;;
(про себя);;;;;1;;;
(нетерпеливо);;;;;1;;;
(В раздумье.);;;;1;;;;
(Аркадиной.);;;;;1;;;
Аркадина отрицательно качает головой.;;;;1;;;;
(Жмет ей руку.);;;;1;;;;
(в сильном волнении);;;;1;;;;
(дрожа);;;;1;;;;
(с гневом);;;;1;;;;
(Плачет.);;;;1;;;;
(берет себя за голову);;;;1;;;;
(Обнимает его и целует.);;;;1;;;;
(Становится на колени.);;;;1;;;;
(Обнимает его колени.);;;;1;;;;
(Помогает ей встать.);;;;1;;;;
(Целует ему руки.);;;;1;;;;
(Смеется.);;;;1;;;;
(про себя);;;;;1;;;
(Развязно, как ни в чем не бывало.);;;;;1;;;
Пауза.;;;;1;;;;
Тригорин записывает в книжку.;;;;1;;;;
(Потягивается.);;;;1;;;;
(входит);;1;;;;;;
(Хохочет.);;;;1;;;;
Пока он говорит, Яков хлопочет около чемоданов, горничная приносит Аркадиной шляпу, манто, зонтик, перчатки. все помогают Аркадиной одеться. Из левой двери выглядывает повар, который немного погодя входит нерешительно. Входит Полина Андреевна, потом Сорин и Медведенко.;;1;;1;;;;
(с корзиночкой);1;;;1;;;;
(Плачет.);;;;1;;;;
(обнимает ее);;;;1;;;;
(в пальто с пелериной, в шляпе, с палкой, выходит из левой двери. проходя через комнату);;1;;1;;;1;
(Уходит.);;;1;;;;;
(Уходит.);;;1;;;;;
Горничная, Яков и повар целуют у нее руку.;;;;1;;;;
(Подает повару рубль.);;;;1;;;;
(Якову.);;;;;1;;;
Все уходят вправо. Сцена пуста. За сценой шум, какой бывает, когда провожают. Горничная возвращается, чтобы взять со стола корзину со сливами, и опять уходит.;1;;1;;;;;
(возвращаясь);;;;1;;;;
Идет и у левой двери встречается с Ниной, которая входит.;;1;;1;;;;
(Возбужденно.);;;;1;;;;
(оглянувшись);;;;1;;;;
Пауза.;;;;1;;;;
(вполголоса);;;;;1;;;
Она склоняется к нему на грудь.;;;;1;;;;
Занавес;;;;;;;;1
Между третьим и четвертым действием проходит два года.;;;;;;;;1
Одна из гостиных в доме Сорина, обращенная Константином Треплевым в рабочий кабинет. Направо и налево двери, ведущие во внутренние покои. Прямо стеклянная дверь на террасу. Кроме обычной гостиной мебели, в правом углу письменный стол, возле левой двери турецкий диван, шкап с книгами, книги на окнах, на стульях.– Вечер. Горит одна лампа под колпаком. Полумрак. Слышно, как шумят деревья и воет ветер в трубах. Стучит сторож. Медведенко и Маша входят.;1;1;;;;;;
(окликает);;;;1;;;;
(Осматриваясь.);;;;1;;;;
(Прислушиваясь.);;;;1;;;;
(припускает огня в лампе);;;;1;;;;
Пауза.;;;;1;;;;
(качает отрицательно головой);;;;1;;;;
(умоляюще);;;;;1;;;
Пауза.;;;;1;;;;
(нюхает табак);;;;1;;;;
Входят Треплев и Полина Андреевна. Треплев принес подушки и одеяло, а Полина Андреевна постельное белье. кладут на турецкий диван, затем Треплев идет к своему столу и садится.;;1;;1;;;1;
(Постилает постель.);;;;1;;;;
(вздохнув);;;;1;;;;
(Подходит к письменному столу и, облокотившись, смотрит в рукопись.);;;;1;;;;
Пауза.;;;;1;;;;
(Целует у жены руку.);;;;1;;;;
(Хочет поцеловать руку у тещи.);;;;1;;;;
(досадливо);;;;;1;;;
Треплев молча подает руку. Медведенко уходит.;;;1;1;;;;
(глядя в рукопись);;;;1;;;;
(Проводит рукой по его волосам.);;;;1;;;;
(постилая);;;;1;;;;
(Треплеву);;;;;1;;;
Пауза.;;;;1;;;;
Треплев встает из-за стола и молча уходит.;;;1;1;;;;
Через две комнаты играют меланхолический вальс.;1;;;;;;;
(делает бесшумно два-три тура вальса);;;;1;;;;
Открывается левая дверь, Дорн и Медведенко катят в кресле Сорина.;;1;;1;;;;
(мужу);;;;;1;;;
(виновато);;;;;1;;;
(с горькою досадой, вполголоса);;;;1;1;;;
Кресло останавливается в левой половине комнаты. Полина Андреевна, Маша и Дорн садятся возле. Медведенко, опечаленный, отходит в сторону.;;;;1;;;1;
Стучит сторож.;1;;;1;;;;
(Помолчав.);;;;;1;;;
(Кивнув головой на диван.);;;;1;;;;
(напевает);;;;1;;;;
(дразнит себя);;;;1;;;;
(смеется);;;;1;;;;
(смеется);;;;1;;;;
Входит Треплев и садится на скамеечке у ног Сорина. Маша все время не отрывает от него глаз.;;1;;1;;;;
Пауза.;;;;1;;;;
Пауза.;;;;1;;;;
Пауза.;;;;1;;;;
Пауза.;;;;1;;;;
(Отходит с доктором к письменному столу.);;;;1;;;1;
Слышен смех Шамраева.;1;;;;;;;
Входят Аркадина, Тригорин, за ними Шамраев.;;1;;;;;;
(входя);;1;;;;;;
(Сорину);;;;;1;;;
(Увидев Машу, радостно.);;;;1;1;;;
(Жмет ему руку.);;;;1;;;;
(Раскланивается с Дорном и с Медведенком, потом нерешительно подходит к Треплеву.);;;;1;;;;
Треплев протягивает ему руку.;;;;1;;;;
(сыну);;;;;1;;;
(принимая книгу, Тригорину);;;;1;1;;;
Садятся.;;;;1;;;;
Пока они разговаривают, Аркадина и Полина Андреевна ставят среди комнаты ломберный стол и раскрывают его. Шамраев зажигает свечи, ставит стулья. Достают из шкапа лото.;;;;1;;;;
(отцу);;;;;1;;;
(дразнит);;;;1;;;;
(Строго.);;;;;1;;;
(Видя, что отец молчит, машет рукой.);;;;1;;;;
(вздохнув);;;;1;;;;
(Садится за ломберный стол.);;;;1;;;;
(Целует жене руку.);;;;1;;;;
Теща нехотя протягивает ему для поцелуя руку.;;;;1;;;;
(Кланяется всем.);;;;1;;;;
(Уходит. походка виноватая.);;;1;;;;;
(стучит по столу);;;;1;;;;
Шамраев, Маша и Дорн садятся за стол.;;;;1;;;;
(Тригорину);;;;;1;;;
(Садится с Тригориным за стол.);;;;1;;;;
(Сдает всем по три карты.);;;;1;;;;
(перелистывая журнал);;;;1;;;;
(Кладет журнал на письменный стол, потом направляется к левой двери. проходя мимо матери, целует ее в голову.);;;1;1;;;;
(Уходит.);;;1;;;;;
За сценой играют меланхолический вальс.;1;;;;;;;
(Снимает с груди брошь и бросает на стол.);;;;1;;;;
(оглянувшись на Сорина);;;;1;;;;
Пауза.;;;;1;;;;
Треплев тихо входит и идет к своему столу.;;1;;1;;;;
(Тригорину);;;;;1;;;
(Раздумывая.);;;;1;;;;
(распахивает окно, прислушивается);;;;1;;;;
Треплев закрывает окно.;;;;1;;;;
(весело);;;;;1;;;
(Встает.);;;;1;;;;
(Сыну.);;;;;1;;;
(Будит Сорина.);;;;1;;;;
(Берет Шамраева под руку.);;;;1;;;;
Полина Андреевна тушит на столе свечи, потом она и Дорн катят кресло. Все уходят в левую дверь. на сцене остается один Треплев за письменным столом.;;;1;1;;;1;
(собирается писать. пробегает то, что уже написано);;;;1;;;;
(Читает.);;;;1;;;;
(Зачеркивает.);;;;1;;;;
Пауза.;;;;1;;;;
Кто-то стучит в окно, ближайшее к столу.;1;;;;;;;
(Глядит в окно.);;;;1;;;;
(Отворяет стеклянную дверь и смотрит в сад.);;;;1;;;1;
(Окликает.);;;;1;;;;
Уходит. слышно, как он быстро идет по террасе. через полминуты возвращается с Ниной Заречной.;;1;1;1;;;;
Нина кладет ему голову на грудь и сдержанно рыдает.;;;;1;;;;
(Растроганный.);;;;1;;;;
(Снимает с нее шляпу и тальму.);;;;1;;;;
(запирает правую дверь на ключ, подходит к левой);;;;1;;;1;
(Ставит у двери кресло.);;;;1;;;;
(пристально глядит ему в лицо);;;;1;;;;
(Оглядываясь.);;;;1;;;;
Садятся.;;;;1;;;;
(Трет себе лоб.);;;;1;;;;
(Рыдает.);;;;1;;;;
(Берет его за руку.);;;;1;;;;
(растерянно);;;;;1;;;
Нина быстро надевает шляпу и тальму.;;;;1;;;;
(Смотрит, как она одевается.);;;;1;;;;
Пауза.;;;;1;;;;
(Сквозь слезы.);;;;;1;;;
(дает ей напиться);;;;1;;;;
Пауза.;;;;1;;;;
(Склоняется к столу.);;;;1;;;;
(Поднимает голову.);;;;1;;;;
(Услышав смех Аркадиной и Тригорина, прислушивается, потом бежит к левой двери и смотрит в замочную скважину.);;;;1;;;1;
(Возвращаясь к Треплеву.);;;;1;;;;
(Трет себе лоб.);;;;1;;;;
(печально);;;;;1;;;
(прислушиваясь);;;;1;;;;
(Жмет ему руку.);;;;1;;;;
(Читает.);;;;1;;;;
(Обнимает порывисто Треплева и убегает в стеклянную дверь.);;;1;1;;;;
(после паузы);;;;1;;;;
В продолжение двух минут молча рвет все свои рукописи и бросает под стол, потом отпирает правую дверь и уходит.;;;1;1;;;;
(стараясь отворить левую дверь);;;;1;;;;
(Входит и ставит на место кресло.);;1;;1;;;;
Входят Аркадина, Полина Андреевна, за ними Яков с бутылками и Маша, потом Шамраев и Тригорин.;;1;;;;;;
(Якову);;;;;1;;;
(Зажигает свечи, садится за ломберный стол.);;;;1;;;;
(подводит Тригорина к шкапу);;;;1;;;;
(Достает из шкапа чучело чайки.);;;;1;;;;
(глядя на чайку);;;;1;;;;
(Подумав.);;;;1;;;;
Направо за сценой выстрел. все вздрагивают.;;;;1;;;1;
(испуганно);;;;;1;;;
(Уходит в правую дверь, через полминуты возвращается.);;1;1;;;;;
(Напевает.);;;;1;;;;
(садясь за стол);;;;1;;;;
(Закрывает лицо руками.);;;;1;;;;
(перелистывая журнал, Тригорину);;;;1;1;;;
(берет Тригорина за талию и отводит к рампе);;;;1;;;1;
(Тоном ниже, вполголоса.);;;;;1;;;
Занавес;;;;;;;;1
